DATE_TIME,PLANT_ID,DC_POWER,AC_POWER,DAILY_YIELD,TOTAL_YIELD,SOURCE_KEY,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION,HOUR,AC_POWER_PREDICTED,ERROR,ABS_ERROR,FAULT_FLAG,Power_Loss_W,Energy_Loss_kWh,Revenue_Loss_USD
2020-05-31 13:15:00,4135001,139167.875,13622.2839285,96693.214287,7726195.571,HmiyD2TTLFNqkNe,30.6310384,54.56202766666667,0.5263585046666664,13,15549.433256533765,-1927.1493280337652,1927.1493280337652,True,1927.1493280337652,0.4817873320084413,0.048178733200844134
2020-05-31 14:00:00,4135001,235536.392865,22991.6160713,107160.44643,7726696.0,HmiyD2TTLFNqkNe,30.8515666,55.29098946666667,0.8758627453333333,14,25017.355006027166,-2025.7389347271676,2025.7389347271676,True,2025.7389347271676,0.5064347336817919,0.0506434733681792
2020-06-01 10:15:00,4135001,192867.482144,18858.0660714,42972.017857,7729804.429,HmiyD2TTLFNqkNe,28.367919866666668,49.108597866666656,0.7230391853333333,10,20678.25349882004,-1820.1874274200416,1820.1874274200416,True,1820.1874274200416,0.4550468568550104,0.04550468568550104
2020-06-01 10:45:00,4135001,254958.57144,24875.085714,54845.107143,7730330.429,HmiyD2TTLFNqkNe,29.4410646,56.354778933333336,0.931341062,10,26570.53166798868,-1695.4459539886811,1695.4459539886811,True,1695.4459539886811,0.42386148849717026,0.04238614884971703
2020-06-01 11:00:00,4135001,234969.160727,22940.2035695,60939.857144,7730613.571,HmiyD2TTLFNqkNe,29.58492026666667,58.597363133333324,1.016641412,11,28956.15428050373,-6015.950711003734,6015.950711003734,True,6015.950711003734,1.5039876777509336,0.15039876777509337
2020-06-01 11:15:00,4135001,222976.51787,21767.885714,66778.160715,7730896.125,HmiyD2TTLFNqkNe,29.76473564285714,55.351970142857134,0.4945148071428571,11,14726.467313554858,7041.418400445142,7041.418400445142,True,7041.418400445142,1.7603546001112855,0.17603546001112857
2020-06-01 11:30:00,4135001,270574.482129,26393.8124987,72595.69643,7731188.429,HmiyD2TTLFNqkNe,29.817582266666665,54.12078233333333,1.0894755359999997,11,30756.62399113948,-4362.811492439476,4362.811492439476,True,4362.811492439476,1.090702873109869,0.10907028731098689
2020-06-01 12:15:00,4135001,151830.42857,14862.9482144,83619.482143,7731686.25,HmiyD2TTLFNqkNe,29.6550456,49.0828572,0.6197431146666665,12,17875.926733891847,-3012.978519491848,3012.978519491848,True,3012.978519491848,0.753244629872962,0.07532446298729621
2020-06-01 13:00:00,4135001,150720.732144,14748.5482143,92964.553572,7732080.857,HmiyD2TTLFNqkNe,28.995208666666663,39.9702698,0.4579382833333333,13,13166.707441062556,1581.8407732374435,1581.8407732374435,True,1581.8407732374435,0.3954601933093609,0.03954601933093609
2020-06-01 13:30:00,4135001,214543.107135,20957.7464294,102786.910715,7732516.143,HmiyD2TTLFNqkNe,27.7970438,36.62138300000001,0.6673560326666667,13,18706.928303634828,2250.8181257651704,2250.8181257651704,True,2250.8181257651704,0.5627045314412926,0.05627045314412926
2020-06-02 10:45:00,4135001,203475.160714,19899.0964285,54073.571429,7736031.429,HmiyD2TTLFNqkNe,27.363865266666664,43.500976533333336,0.6438703946666667,10,18335.7697669158,1563.326661584204,1563.326661584204,True,1563.326661584204,0.390831665396051,0.039083166539605106
2020-06-02 12:00:00,4135001,181179.446429,17731.1142858,74317.232143,7736957.0,HmiyD2TTLFNqkNe,27.46658328571429,40.11592957142858,0.5638615457142857,12,16043.852774924571,1687.2615108754253,1687.2615108754253,True,1687.2615108754253,0.4218153777188563,0.04218153777188563
2020-06-02 13:00:00,4135001,272950.94643,26622.589286,95876.392856,7737924.75,HmiyD2TTLFNqkNe,27.964561,48.2827824,0.8852643266666665,13,25027.468081909803,1595.1212040901955,1595.1212040901955,True,1595.1212040901955,0.3987803010225489,0.039878030102254894
2020-06-02 13:30:00,4135001,223013.05358,21793.3910717,108279.642857,7738487.75,HmiyD2TTLFNqkNe,27.636714733333328,45.63386426666667,0.7079364073333333,13,20139.187953320023,1654.2031183799772,1654.2031183799772,True,1654.2031183799772,0.4135507795949943,0.041355077959499435
2020-06-02 14:15:00,4135001,160173.339288,15683.8446428,123298.910714,7739161.625,HmiyD2TTLFNqkNe,26.947897642857143,39.81178307142858,0.5004139214285713,14,14317.086920743328,1366.7577220566727,1366.7577220566727,True,1366.7577220566727,0.34168943051416817,0.034168943051416815
2020-06-02 15:30:00,4135001,131311.553572,12866.8303571,142993.714285,7740039.143,HmiyD2TTLFNqkNe,26.279598133333334,36.349589,0.4026979686666666,15,11549.620050947367,1317.2103061526325,1317.2103061526325,True,1317.2103061526325,0.32930257653815814,0.03293025765381582
2020-06-02 15:45:00,4135001,143383.107142,14041.7089285,146222.553571,7740180.5,HmiyD2TTLFNqkNe,26.519590333333333,37.54320873333334,0.4304919446666666,15,12343.768944294996,1697.9399842050043,1697.9399842050043,True,1697.9399842050043,0.42448499605125106,0.04244849960512511
2020-06-03 10:30:00,4135001,193996.732143,18979.1160714,37824.482142,7742590.375,HmiyD2TTLFNqkNe,26.6612375,39.588428785714285,0.615580315,10,17429.521466702554,1549.594604697446,1549.594604697446,True,1549.594604697446,0.38739865117436145,0.03873986511743615
2020-06-03 12:15:00,4135001,222223.196433,21724.2678579,77111.321428,7744369.0,HmiyD2TTLFNqkNe,28.058274466666663,47.815446,0.7152714659999999,12,20418.172710123672,1306.0951477763265,1306.0951477763265,True,1306.0951477763265,0.32652378694408163,0.032652378694408166
2020-06-03 12:45:00,4135001,275618.51785,26886.401787,89147.517856,7744903.625,HmiyD2TTLFNqkNe,28.792797866666664,51.43322746666667,0.8961615320000001,12,25436.643600993903,1449.7581860060964,1449.7581860060964,True,1449.7581860060964,0.3624395465015241,0.03624395465015241
2020-06-03 14:00:00,4135001,29698.0,2907.7,22406.0,7152815.0,,,,,14,6699.228645153022,-3791.528645153022,3791.528645153022,True,3791.528645153022,0.9478821612882554,0.09478821612882554
2020-06-03 15:15:00,4135001,241593.23214,23589.492858,146497.339286,7747519.25,HmiyD2TTLFNqkNe,28.85288293333333,50.806604,0.7781302413333333,15,22218.21507702817,1371.2777809718318,1371.2777809718318,True,1371.2777809718318,0.34281944524295793,0.034281944524295796
2020-06-04 09:00:00,4135001,168924.410714,16533.5017858,20423.8928571,7749570.429,HmiyD2TTLFNqkNe,26.23224886666667,41.591343,0.5240877666666666,9,15035.811102116186,1497.6906836838134,1497.6906836838134,True,1497.6906836838134,0.3744226709209533,0.03744226709209533
2020-06-04 09:15:00,4135001,144483.285714,14149.4196429,24191.285715,7749739.125,HmiyD2TTLFNqkNe,26.67907113333333,42.56844686666666,0.4329602066666666,9,12607.533698260291,1541.8859446397073,1541.8859446397073,True,1541.8859446397073,0.3854714861599268,0.038547148615992684
2020-06-04 09:30:00,4135001,146737.267857,14367.0321429,27772.517856,7749896.143,HmiyD2TTLFNqkNe,26.958341533333336,42.141090666666656,0.4031702393333333,9,11785.289753442208,2581.7423894577914,2581.7423894577914,True,2581.7423894577914,0.6454355973644479,0.0645435597364448
2020-06-04 10:45:00,4135001,268669.44643,26206.369643,51457.196428,7750941.25,HmiyD2TTLFNqkNe,28.609558066666665,53.49905786666666,0.9900746606666666,10,28055.64422983879,-1849.2745868387865,1849.2745868387865,True,1849.2745868387865,0.46231864670969663,0.046231864670969666
2020-06-04 12:30:00,4135001,205627.125004,20087.0196426,90474.642856,7752694.75,HmiyD2TTLFNqkNe,29.7818786,52.660978,0.7917845233333333,12,22656.916989304293,-2569.8973467042924,2569.8973467042924,True,2569.8973467042924,0.6424743366760731,0.06424743366760731
2020-06-04 12:45:00,4135001,179072.892858,17502.694642899998,94812.428571,7752878.429,HmiyD2TTLFNqkNe,29.397380285714288,47.38953071428571,0.5456316214285714,12,15811.77063414892,1690.924008751077,1690.924008751077,True,1690.924008751077,0.42273100218776927,0.04227310021877693
2020-06-04 13:00:00,4135001,271756.74999,26511.916072,100606.535715,7753143.25,HmiyD2TTLFNqkNe,30.0188802,53.659336200000006,0.9989916353333332,13,28289.816565145848,-1777.9004931458476,1777.9004931458476,True,1777.9004931458476,0.4444751232864619,0.04444751232864619
2020-06-04 13:15:00,4135001,273825.74999,26711.939287,107259.428571,7753461.714,HmiyD2TTLFNqkNe,30.470314466666665,57.810960066666674,1.0396661320000002,13,29540.86086708508,-2828.92158008508,2828.92158008508,True,2828.92158008508,0.70723039502127,0.07072303950212701
2020-06-04 14:30:00,4135001,154733.964286,15151.3607143,131269.892857,7754519.0,HmiyD2TTLFNqkNe,29.053249066666663,43.63637693333334,0.4784254099999999,14,13854.3794687663,1296.9812455337014,1296.9812455337014,True,1296.9812455337014,0.3242453113834254,0.03242453113834254
2020-06-04 14:45:00,4135001,223138.4107,21798.5303571,135691.232144,7754727.286,HmiyD2TTLFNqkNe,29.025638800000003,45.191560933333335,0.6831317153333333,14,19443.59875769212,2354.931599407879,2354.931599407879,True,2354.931599407879,0.5887328998519697,0.058873289985196975
2020-06-04 15:15:00,4135001,183528.464286,17951.3964284,146938.089285,7755241.857,HmiyD2TTLFNqkNe,28.8240906,47.455545866666654,0.5762455473333332,15,16638.782256108083,1312.6141722919165,1312.6141722919165,True,1312.6141722919165,0.3281535430729791,0.032815354307297914
2020-06-05 09:00:00,4135001,160229.875,15682.0392858,19729.0535715,7757512.857,HmiyD2TTLFNqkNe,26.1081848,44.455601,0.4937874026666666,9,14324.15569556531,1357.883590234689,1357.883590234689,True,1357.883590234689,0.33947089755867227,0.03394708975586723
2020-06-05 11:15:00,4135001,235069.96428,22948.0250001,62553.035715,7759470.125,HmiyD2TTLFNqkNe,28.1088298,54.984794066666666,0.9138139586666668,11,26050.94347258609,-3102.9184724860897,3102.9184724860897,True,3102.9184724860897,0.7757296181215224,0.07757296181215224
2020-06-05 11:30:00,4135001,272287.25001,26560.648216,68571.303573,7759725.571,HmiyD2TTLFNqkNe,28.699442466666667,59.51716313333333,1.0468158086666666,11,29810.16847777288,-3249.520261772879,3249.520261772879,True,3249.520261772879,0.8123800654432198,0.08123800654432199
2020-06-05 11:45:00,4135001,253446.92858,24727.8160724,75286.821428,7760025.0,HmiyD2TTLFNqkNe,28.785264266666665,60.75704953333334,0.9516839406666668,11,27285.293514003974,-2557.4774416039727,2557.4774416039727,True,2557.4774416039727,0.6393693604009931,0.06393693604009931
2020-06-05 12:30:00,4135001,79516.0,7815.9214286,84266.928572,7760393.714,HmiyD2TTLFNqkNe,24.78254793333333,27.2943788,0.2201477426666666,12,6293.6523722109305,1522.2690563890692,1522.2690563890692,True,1522.2690563890692,0.3805672640972673,0.03805672640972674
2020-06-05 12:45:00,4135001,117978.464285,11566.9482142,86497.517855,7760491.286,HmiyD2TTLFNqkNe,23.833673,27.06917933333333,0.3283600913333332,12,9214.066471531443,2352.8817426685546,2352.8817426685546,True,2352.8817426685546,0.5882204356671387,0.05882204356671387
2020-06-05 13:00:00,4135001,185168.339286,18117.6553569,90352.517857,7760668.5,HmiyD2TTLFNqkNe,24.98657813333333,35.3831992,0.549665794,13,15495.14120651784,2622.514150382158,2622.514150382158,True,2622.514150382158,0.6556285375955394,0.06556285375955394
2020-06-05 13:15:00,4135001,177855.696426,17395.5839286,95096.035715,7760882.143,HmiyD2TTLFNqkNe,25.75082,43.90548686666667,0.5586564773333333,13,16050.911736136572,1344.6721924634294,1344.6721924634294,True,1344.6721924634294,0.3361680481158573,0.033616804811585736
2020-06-06 09:45:00,4135001,152192.75,14890.9053572,34003.821428,7765715.143,HmiyD2TTLFNqkNe,27.40662013333333,45.656620466666666,0.5831875886666666,9,16777.834352459886,-1886.9289952598865,1886.9289952598865,True,1886.9289952598865,0.4717322488149716,0.04717322488149717
2020-06-06 11:00:00,4135001,222312.410723,21711.9767849,58275.678571,7766794.857,HmiyD2TTLFNqkNe,29.0410462,52.9128622,0.833716566,11,23804.92582298702,-2092.9490380870197,2092.9490380870197,True,2092.9490380870197,0.5232372595217549,0.05232372595217549
2020-06-06 11:30:00,4135001,166092.928572,16228.2607143,68889.249997,7767306.143,HmiyD2TTLFNqkNe,29.662364357142856,49.18731492857143,0.442447935,11,13091.007818460415,3137.2528958395837,3137.2528958395837,True,3137.2528958395837,0.7843132239598959,0.0784313223959896
2020-06-06 12:45:00,4135001,191614.678572,18722.9892857,90195.857143,7768238.125,HmiyD2TTLFNqkNe,30.168788466666665,52.53135606666668,0.7886542966666666,12,22565.55238731101,-3842.563101611013,3842.563101611013,True,3842.563101611013,0.9606407754027532,0.09606407754027532
2020-06-06 13:30:00,4135001,184538.178571,18039.3196429,103280.232143,7768832.857,HmiyD2TTLFNqkNe,26.463971,30.740364866666663,0.5331907740000001,13,14869.920385722424,3169.399257177578,3169.399257177578,True,3169.399257177578,0.7923498142943944,0.07923498142943945
2020-06-06 14:00:00,4135001,166435.482142,16278.775,113311.214286,7769278.429,HmiyD2TTLFNqkNe,28.25725513333333,43.641306466666656,0.456957692,14,13278.538922971544,3000.236077028456,3000.236077028456,True,3000.236077028456,0.7500590192571139,0.0750059019257114
2020-06-06 15:00:00,4135001,89581.69643,8795.9767857,126712.410715,7769861.875,HmiyD2TTLFNqkNe,25.10567633333333,26.625590066666664,0.254934934,15,7201.562961101092,1594.4138245989088,1594.4138245989088,True,1594.4138245989088,0.3986034561497272,0.039860345614972724
2020-06-06 15:15:00,4135001,109195.142856,10706.4089287,129260.125,7769975.143,HmiyD2TTLFNqkNe,25.97744133333333,31.4134398,0.325346652,15,9277.632065134316,1428.7768635656848,1428.7768635656848,True,1428.7768635656848,0.3571942158914212,0.03571942158914212
2020-06-07 09:00:00,4135001,202221.678573,19779.9767857,16571.4107144,7771206.625,HmiyD2TTLFNqkNe,23.9829488,38.8167622,0.6309158766666667,9,17830.687709452068,1949.2890762479328,1949.2890762479328,True,1949.2890762479328,0.4873222690619832,0.04873222690619833
2020-06-07 10:00:00,4135001,147079.482145,14406.2428571,32563.80357,7771929.25,HmiyD2TTLFNqkNe,24.88059273333333,39.5672728,0.4554531606666666,10,13111.0591047981,1295.1837523019003,1295.1837523019003,True,1295.1837523019003,0.3237959380754751,0.032379593807547506
2020-06-07 10:15:00,4135001,171416.053572,16777.7017857,36294.267857,7772103.143,HmiyD2TTLFNqkNe,25.09010971428572,39.83215985714286,0.537035125,10,15324.229909670885,1453.4718760291144,1453.4718760291144,True,1453.4718760291144,0.3633679690072786,0.03633679690072786
2020-06-07 10:30:00,4135001,211331.089285,20661.7660714,40973.357143,7772311.25,HmiyD2TTLFNqkNe,25.68664953333333,43.83857633333333,0.6541739533333331,10,18635.250328893173,2026.515742506828,2026.515742506828,True,2026.515742506828,0.506628935626707,0.0506628935626707
2020-06-07 11:15:00,4135001,297395.28571,28999.726786,60431.517856,7773197.143,HmiyD2TTLFNqkNe,27.4672506,58.268178266666666,1.093312369333333,11,31026.378764183144,-2026.6519781831448,2026.6519781831448,True,2026.6519781831448,0.5066629945457862,0.05066629945457862
2020-06-07 12:15:00,4135001,254458.178577,24809.6964287,86498.410715,7774384.857,HmiyD2TTLFNqkNe,28.7483338,59.98777086666667,1.0242290946666668,12,29215.24962237553,-4405.553193675529,4405.553193675529,True,4405.553193675529,1.101388298418882,0.11013882984188822
2020-06-07 12:30:00,4135001,236053.64286,23015.158929,92361.071428,7774686.429,HmiyD2TTLFNqkNe,28.884908,59.149143266666655,1.00650392,12,28704.444217907705,-5689.285288907704,5689.285288907704,True,5689.285288907704,1.422321322226926,0.1422321322226926
2020-06-07 12:45:00,4135001,216342.749986,21093.375,97971.767858,7775002.0,HmiyD2TTLFNqkNe,29.4468058,57.7418068,0.9985397593333332,12,28434.08946524789,-7340.714465247885,7340.714465247885,True,7340.714465247885,1.8351786163119712,0.18351786163119713
2020-06-07 13:00:00,4135001,202254.80357,19719.926785,103008.892857,7775313.429,HmiyD2TTLFNqkNe,30.082822666666665,56.89508453333334,0.9434325606666668,13,26908.50661202627,-7188.579827026271,7188.579827026271,True,7188.579827026271,1.7971449567565678,0.17971449567565678
2020-06-07 13:15:00,4135001,203338.85713,19826.3875,107957.267857,7775615.625,HmiyD2TTLFNqkNe,30.003688533333328,56.585726,0.954714792,13,27202.26427114758,-7375.8767711475775,7375.8767711475775,True,7375.8767711475775,1.8439691927868944,0.18439691927868945
2020-06-07 13:30:00,4135001,178954.125001,17463.3696424,112725.910714,7775906.857,HmiyD2TTLFNqkNe,29.89033,55.8342632,0.8324597433333333,13,23871.51143479184,-6408.141792391842,6408.141792391842,True,6408.141792391842,1.6020354480979604,0.16020354480979604
2020-06-07 13:45:00,4135001,126293.803571,12356.475,116428.017858,7776126.625,HmiyD2TTLFNqkNe,29.951885866666665,49.84045633333334,0.5917694113333333,13,17144.85364755146,-4788.378647551459,4788.378647551459,True,4788.378647551459,1.1970946618878648,0.11970946618878649
2020-06-07 15:00:00,4135001,201447.857144,19677.5392857,136482.821429,7777118.286,HmiyD2TTLFNqkNe,30.049153666666665,45.10961906666667,0.62916335,15,17975.24030971235,1702.298975987651,1702.298975987651,True,1702.298975987651,0.42557474399691275,0.04255747439969128
2020-06-08 09:15:00,4135001,205203.45,20065.7540477,23230.566666,7779550.2,HmiyD2TTLFNqkNe,26.13696276923077,42.4293093076923,0.6613730869230768,9,18776.965957295277,1288.788090404727,1288.788090404727,True,1288.788090404727,0.32219702260118177,0.03221970226011818
2020-06-08 13:15:00,4135001,195440.517858,19091.5392857,115418.375001,7783744.375,HmiyD2TTLFNqkNe,30.076267400000003,53.77259313333333,0.7097949053333333,13,20479.471917432445,-1387.9326317324449,1387.9326317324449,True,1387.9326317324449,0.34698315793311124,0.034698315793311126
2020-06-08 13:30:00,4135001,177761.607143,17375.4946429,119334.017858,7783923.571,HmiyD2TTLFNqkNe,29.864121533333336,48.110203000000006,0.6660282526666667,13,19087.513317143173,-1712.0186742431724,1712.0186742431724,True,1712.0186742431724,0.4280046685607931,0.042800466856079314
2020-06-08 13:45:00,4135001,219581.285706,21441.9821424,124397.464286,7784150.625,HmiyD2TTLFNqkNe,30.200903066666665,51.813018666666665,0.8238694766666665,13,23488.373321355117,-2046.391178955113,2046.391178955113,True,2046.391178955113,0.5115977947387782,0.05115977947387782
2020-06-08 14:45:00,4135001,211796.232142,20703.3839286,147114.892858,7785172.25,HmiyD2TTLFNqkNe,30.929628642857143,52.4254235,0.6676724242857142,14,19285.04014868745,1418.343779912546,1418.343779912546,True,1418.343779912546,0.3545859449781365,0.035458594497813654
2020-06-08 15:45:00,4135001,157131.321429,15379.8589286,165405.357143,7786001.5,HmiyD2TTLFNqkNe,30.492716666666663,44.21325053333334,0.4645947773333333,15,13492.935396184925,1886.9235324150775,1886.9235324150775,True,1886.9235324150775,0.47173088310376937,0.04717308831037694
2020-06-09 10:45:00,4135001,261122.69643,25473.548214,58064.142856,7789427.143,HmiyD2TTLFNqkNe,29.42598253333333,55.1536072,0.9500225986666668,10,27030.75389486972,-1557.2056808697198,1557.2056808697198,True,1557.2056808697198,0.38930142021742997,0.038930142021743
2020-06-09 11:00:00,4135001,254276.446447,24809.4107143,64226.964286,7789692.125,HmiyD2TTLFNqkNe,29.910441928571423,55.183059642857145,0.94011294,11,26759.76712607843,-1950.35641177843,1950.35641177843,True,1950.35641177843,0.4875891029446075,0.04875891029446075
2020-06-09 11:15:00,4135001,256626.214294,25040.3982142,70875.910714,7789993.429,HmiyD2TTLFNqkNe,30.3790954,57.830800333333336,0.9227545226666668,11,26386.75091002929,-1346.3526958292932,1346.3526958292932,True,1346.3526958292932,0.3365881739573233,0.033658817395732336
2020-06-09 13:00:00,4135001,231780.517869,22625.0178564,108101.267857,7791686.75,HmiyD2TTLFNqkNe,30.5386128,54.49439886666666,0.84871055,13,24257.52743312994,-1632.509576729939,1632.509576729939,True,1632.509576729939,0.4081273941824847,0.04081273941824848
2020-06-09 13:15:00,4135001,231578.00001,22611.383928,114162.875001,7791952.429,HmiyD2TTLFNqkNe,31.37843957142857,59.80717471428572,0.8512261735714286,13,24518.67570056302,-1907.2917725630211,1907.2917725630211,True,1907.2917725630211,0.4768229431407553,0.04768229431407553
2020-06-09 14:30:00,4135001,191380.803571,18709.3482144,135646.821428,7792914.0,HmiyD2TTLFNqkNe,30.8700052,46.78769106666667,0.5976702813333334,14,17184.324556986623,1525.0236574133778,1525.0236574133778,True,1525.0236574133778,0.38125591435334444,0.03812559143533445
2020-06-10 12:15:00,4135001,228835.071432,22341.7339284,72469.482142,7798000.875,HmiyD2TTLFNqkNe,30.189037933333328,54.239634266666656,0.869060306,12,24801.552473771164,-2459.818545371163,2459.818545371163,True,2459.818545371163,0.6149546363427908,0.06149546363427908
2020-06-10 12:30:00,4135001,267808.94644,26125.028572,78178.67857,7798250.571,HmiyD2TTLFNqkNe,30.080072133333328,53.7302392,0.8686483159999999,12,24772.04303984654,1352.9855321534596,1352.9855321534596,True,1352.9855321534596,0.3382463830383649,0.033824638303836495
2020-06-10 13:45:00,4135001,207197.017862,20263.8839285,106093.107143,7799488.714,HmiyD2TTLFNqkNe,31.30421228571429,51.35374028571429,0.6546923735714285,13,18894.433525882538,1369.4504026174618,1369.4504026174618,True,1369.4504026174618,0.34236260065436547,0.03423626006543655
2020-06-10 15:15:00,4135001,76069.892859,7473.2428571,123197.000001,7800257.571,HmiyD2TTLFNqkNe,24.0490642,25.863409466666663,0.2161701353333333,15,6131.161311295263,1342.0815458047373,1342.0815458047373,True,1342.0815458047373,0.3355203864511843,0.03355203864511843
2020-06-10 15:30:00,4135001,102774.017856,10084.1303573,125519.160713,7800363.0,HmiyD2TTLFNqkNe,25.028104666666668,29.65835566666667,0.2919487846666666,15,8314.802429413096,1769.327927886905,1769.327927886905,True,1769.327927886905,0.44233198197172624,0.04423319819717263
2020-06-11 09:30:00,4135001,97882.660715,9610.5607143,15374.125,7801789.0,HmiyD2TTLFNqkNe,24.4268352,33.25334266666667,0.286548186,9,8316.6594194822,1293.9012948178006,1293.9012948178006,True,1293.9012948178006,0.32347532370445015,0.03234753237044501
2020-06-11 09:45:00,4135001,104898.625001,10287.6714286,17859.9464286,7801900.857,HmiyD2TTLFNqkNe,24.623516666666664,34.098657333333335,0.30827921,9,8934.259628725154,1353.411799874846,1353.411799874846,True,1353.411799874846,0.3383529499687115,0.03383529499687115
2020-06-11 10:00:00,4135001,113149.071428,11091.9714286,20536.4464287,7802013.857,HmiyD2TTLFNqkNe,24.80515553333333,34.56906553333334,0.3341347466666667,10,9647.596030388468,1444.3753982115322,1444.3753982115322,True,1444.3753982115322,0.36109384955288304,0.03610938495528831
2020-06-11 10:15:00,4135001,123134.196428,12068.0660714,23415.6607133,7802143.125,HmiyD2TTLFNqkNe,25.031361933333333,35.71532393333333,0.3664925886666666,10,10563.373151819982,1504.6929195800185,1504.6929195800185,True,1504.6929195800185,0.3761732298950046,0.03761732298950046
2020-06-11 10:30:00,4135001,125721.196428,12320.907143,26486.660714,7802282.857,HmiyD2TTLFNqkNe,25.47613733333333,36.90983686666667,0.3750224913333333,10,10835.987905369828,1484.9192376301726,1484.9192376301726,True,1484.9192376301726,0.37122980940754313,0.037122980940754315
2020-06-11 10:45:00,4135001,130335.696428,12771.4357142,29531.678572,7802420.75,HmiyD2TTLFNqkNe,25.753749666666668,36.50444326666668,0.388530498,10,11184.504770943173,1586.9309432568298,1586.9309432568298,True,1586.9309432568298,0.3967327358142074,0.03967327358142075
2020-06-11 11:00:00,4135001,158339.37499799998,15504.9285714,33075.160716,7802584.714,HmiyD2TTLFNqkNe,26.2963116,38.61497386666667,0.4865309580000001,11,13906.357248510474,1598.5713228895256,1598.5713228895256,True,1598.5713228895256,0.3996428307223814,0.03996428307223814
2020-06-11 11:15:00,4135001,171464.625001,16784.8607143,37251.214286,7802772.375,HmiyD2TTLFNqkNe,26.492523071428568,40.41920307142857,0.5315657121428571,11,15189.27711025912,1595.5836040408794,1595.5836040408794,True,1595.5836040408794,0.3988959010102199,0.03988959010102199
2020-06-11 11:30:00,4135001,161230.392858,15787.1125,41256.714287,7802952.571,HmiyD2TTLFNqkNe,26.57368573333333,40.655814933333325,0.4960136759999999,11,14237.021497313748,1550.0910026862512,1550.0910026862512,True,1550.0910026862512,0.3875227506715628,0.03875227506715628
2020-06-11 11:45:00,4135001,181510.267857,17764.0821428,45436.5,7803140.25,HmiyD2TTLFNqkNe,26.907450200000007,42.12864373333333,0.5611673299999999,11,16050.550217675536,1713.5319251244655,1713.5319251244655,True,1713.5319251244655,0.42838298128111635,0.042838298128111636
2020-06-11 12:00:00,4135001,204194.196429,19972.9375002,50091.857143,7803352.286,HmiyD2TTLFNqkNe,27.16000973333333,43.574774533333326,0.6383058133333332,12,18185.48254536644,1787.4549548335635,1787.4549548335635,True,1787.4549548335635,0.44686373870839086,0.04468637387083909
2020-06-11 12:15:00,4135001,196331.821428,19207.2392858,55094.053572,7803581.625,HmiyD2TTLFNqkNe,27.4697428,43.46879073333333,0.6140467053333332,12,17524.474221600274,1682.7650641997243,1682.7650641997243,True,1682.7650641997243,0.42069126604993107,0.04206912660499311
2020-06-11 12:45:00,4135001,127862.375,12529.1107142,63349.910715,7803956.375,HmiyD2TTLFNqkNe,27.667081733333337,39.6965698,0.384930638,12,11192.432435497332,1336.6782787026675,1336.6782787026675,True,1336.6782787026675,0.33416956967566686,0.033416956967566684
2020-06-11 13:00:00,4135001,148878.142859,14581.6714284,66770.142858,7804111.143,HmiyD2TTLFNqkNe,27.793925066666667,40.65225413333333,0.4614137253333333,13,13292.067713009385,1289.6037153906182,1289.6037153906182,True,1289.6037153906182,0.32240092884765453,0.03224009288476545
2020-06-11 13:15:00,4135001,160402.625,15706.0875,70525.125,7804285.125,HmiyD2TTLFNqkNe,27.97164264285714,40.74435871428572,0.5024805850000001,13,14404.23744977962,1301.8500502203806,1301.8500502203806,True,1301.8500502203806,0.3254625125550951,0.032546251255509515
2020-06-11 13:45:00,4135001,140998.017857,13812.7107143,76852.946428,7804566.875,HmiyD2TTLFNqkNe,27.88819186666667,37.721638866666666,0.4294617333333333,13,12319.314021661005,1493.3966926389949,1493.3966926389949,True,1493.3966926389949,0.3733491731597487,0.03733491731597487
2020-06-11 14:15:00,4135001,206915.000003,20225.8785719,84691.125,7804909.571,HmiyD2TTLFNqkNe,28.652787199999995,42.90342799999999,0.6541221086666666,14,18576.60174588371,1649.276826016292,1649.276826016292,True,1649.276826016292,0.412319206504073,0.0412319206504073
2020-06-11 14:30:00,4135001,227661.517851,22239.7392857,90093.892857,7805157.125,HmiyD2TTLFNqkNe,28.91200753333333,46.4054178,0.702585196,14,20014.932365322977,2224.8069203770247,2224.8069203770247,True,2224.8069203770247,0.5562017300942561,0.055620173009425615
2020-06-11 15:45:00,4135001,139426.303571,13658.9732142,109161.357143,7806014.143,HmiyD2TTLFNqkNe,28.490726733333336,39.98254813333334,0.4242669086666667,15,12256.200379807477,1402.7728343925228,1402.7728343925228,True,1402.7728343925228,0.3506932085981307,0.03506932085981307
2020-06-12 09:45:00,4135001,142755.553571,13984.3214286,19722.1785714,7807552.143,HmiyD2TTLFNqkNe,24.682629266666662,35.93726406666667,0.4422391126666667,9,12621.96268892991,1362.3587396700896,1362.3587396700896,True,1362.3587396700896,0.3405896849175224,0.03405896849175224
2020-06-12 10:15:00,4135001,169544.928571,16596.8767859,26555.178571,7807864.286,HmiyD2TTLFNqkNe,25.262884466666662,37.78594966666667,0.50926205,10,14496.86187574178,2100.014910158221,2100.014910158221,True,2100.014910158221,0.5250037275395553,0.052500372753955526
2020-06-12 10:30:00,4135001,180048.44643,17620.9053572,30774.214287,7808062.125,HmiyD2TTLFNqkNe,25.460363866666665,37.3852784,0.5591777066666666,10,15829.717234750333,1791.1881224496683,1791.1881224496683,True,1791.1881224496683,0.4477970306124171,0.04477970306124171
